threshold,tp,fn,fp,tn,tpr,fpr,acc,bal_acc,youden
0.523415102482441,1,2,3,2,0.3333333333333333,0.6,0.375,0.3666666666666667,-0.26666666666666666
0.5248408987144728,1,2,3,2,0.3333333333333333,0.6,0.375,0.3666666666666667,-0.26666666666666666
0.5262666949465047,1,2,3,2,0.3333333333333333,0.6,0.375,0.3666666666666667,-0.26666666666666666
0.5276924911785366,1,2,3,2,0.3333333333333333,0.6,0.375,0.3666666666666667,-0.26666666666666666
0.5291182874105683,1,2,3,2,0.3333333333333333,0.6,0.375,0.3666666666666667,-0.26666666666666666
0.5305440836426001,1,2,2,3,0.3333333333333333,0.4,0.5,0.4666666666666667,-0.06666666666666671
0.531969879874632,1,2,2,3,0.3333333333333333,0.4,0.5,0.4666666666666667,-0.06666666666666671
0.5333956761066638,1,2,2,3,0.3333333333333333,0.4,0.5,0.4666666666666667,-0.06666666666666671
0.5348214723386956,1,2,2,3,0.3333333333333333,0.4,0.5,0.4666666666666667,-0.06666666666666671
0.5362472685707274,1,2,2,3,0.3333333333333333,0.4,0.5,0.4666666666666667,-0.06666666666666671
0.5376730648027592,1,2,2,3,0.3333333333333333,0.4,0.5,0.4666666666666667,-0.06666666666666671
0.5390988610347911,1,2,2,3,0.3333333333333333,0.4,0.5,0.4666666666666667,-0.06666666666666671
0.5405246572668229,1,2,2,3,0.3333333333333333,0.4,0.5,0.4666666666666667,-0.06666666666666671
0.5419504534988546,1,2,2,3,0.3333333333333333,0.4,0.5,0.4666666666666667,-0.06666666666666671
0.5433762497308865,1,2,2,3,0.3333333333333333,0.4,0.5,0.4666666666666667,-0.06666666666666671
0.5448020459629184,1,2,1,4,0.3333333333333333,0.2,0.625,0.5666666666666667,0.1333333333333333
0.5462278421949501,1,2,1,4,0.3333333333333333,0.2,0.625,0.5666666666666667,0.1333333333333333
0.5476536384269819,1,2,1,4,0.3333333333333333,0.2,0.625,0.5666666666666667,0.1333333333333333
0.5490794346590138,1,2,1,4,0.3333333333333333,0.2,0.625,0.5666666666666667,0.1333333333333333
0.5505052308910456,1,2,1,4,0.3333333333333333,0.2,0.625,0.5666666666666667,0.1333333333333333
0.5519310271230774,1,2,1,4,0.3333333333333333,0.2,0.625,0.5666666666666667,0.1333333333333333
0.5533568233551092,1,2,1,4,0.3333333333333333,0.2,0.625,0.5666666666666667,0.1333333333333333
0.554782619587141,1,2,1,4,0.3333333333333333,0.2,0.625,0.5666666666666667,0.1333333333333333
0.5562084158191729,1,2,1,4,0.3333333333333333,0.2,0.625,0.5666666666666667,0.1333333333333333
0.5576342120512047,1,2,1,4,0.3333333333333333,0.2,0.625,0.5666666666666667,0.1333333333333333
0.5590600082832364,0,3,1,4,0.0,0.2,0.5,0.4,-0.2
0.5604858045152683,0,3,1,4,0.0,0.2,0.5,0.4,-0.2
0.5619116007473002,0,3,0,5,0.0,0.0,0.625,0.5,0.0
0.5633373969793319,0,3,0,5,0.0,0.0,0.625,0.5,0.0
