threshold,tp,fn,fp,tn,tpr,fpr,acc,bal_acc,youden
0.49033843242567987,103,178,72,74,0.3665480427046263,0.4931506849315068,0.41451990632318503,0.4366986788865598,-0.1266026422268805
0.49536677975226295,100,181,69,77,0.35587188612099646,0.4726027397260274,0.41451990632318503,0.44163457319748456,-0.11673085360503094
0.5003951270788459,97,184,65,81,0.34519572953736655,0.4452054794520548,0.4168618266978923,0.4499951250426559,-0.10000974991468825
0.5054234744054289,96,185,63,83,0.3416370106761566,0.4315068493150685,0.41920374707259955,0.4550650806805441,-0.0898698386389119
0.5104518217320119,88,193,61,85,0.31316725978647686,0.4178082191780822,0.405152224824356,0.44767952030419733,-0.10464095939160534
0.515480169058595,83,198,59,87,0.29537366548042704,0.4041095890410959,0.3981264637002342,0.44563203821966557,-0.10873592356066886
0.5205085163851779,80,201,55,91,0.2846975088967972,0.3767123287671233,0.40046838407494145,0.45399259006483694,-0.09201481987032611
0.5255368637117609,75,206,52,94,0.2669039145907473,0.3561643835616438,0.3957845433255269,0.45536976551455177,-0.08926046897089651
0.5305652110383439,72,209,50,96,0.25622775800711745,0.3424657534246575,0.39344262295081966,0.45688100229122997,-0.08623799541754007
0.535593558364927,68,213,48,98,0.24199288256227758,0.3287671232876712,0.38875878220140514,0.4566128796373032,-0.08677424072539364
0.5406219056915099,66,215,43,103,0.23487544483985764,0.2945205479452055,0.3957845433255269,0.47017744844732606,-0.059645103105347846
0.5456502530180929,62,219,41,105,0.2206405693950178,0.2808219178082192,0.3911007025761124,0.4699093257933993,-0.060181348413201385
0.5506786003446759,59,222,41,105,0.2099644128113879,0.2808219178082192,0.3840749414519906,0.46457124750158435,-0.0708575049968313
0.5557069476712589,55,226,40,106,0.19572953736654805,0.273972602739726,0.3770491803278688,0.46087846731341103,-0.07824306537317796
0.5607352949978419,55,226,36,110,0.19572953736654805,0.2465753424657534,0.3864168618266979,0.47457709745039733,-0.05084580509920536
0.5657636423244249,50,231,35,111,0.17793594306049823,0.23972602739726026,0.3770491803278688,0.469104957831619,-0.06179008433676203
0.5707919896510079,49,232,35,111,0.17437722419928825,0.23972602739726026,0.3747072599531616,0.467325598401014,-0.06534880319797201
0.5758203369775909,47,234,31,115,0.16725978647686832,0.21232876712328766,0.3793911007025761,0.47746550967679036,-0.04506898064641934
0.5808486843041739,44,237,30,116,0.15658362989323843,0.2054794520547945,0.3747072599531616,0.47555208891922196,-0.04889582216155608
0.5858770316307569,42,239,26,120,0.1494661921708185,0.1780821917808219,0.3793911007025761,0.48569200019499825,-0.028615999610003412
0.5909053789573399,38,243,23,123,0.13523131672597866,0.15753424657534246,0.3770491803278688,0.4888485350753181,-0.0223029298493638
0.5959337262839229,37,244,20,126,0.13167259786476868,0.136986301369863,0.38173302107728335,0.49734314824745285,-0.00531370350509433
0.6009620736105059,36,245,19,127,0.12811387900355872,0.13013698630136986,0.38173302107728335,0.49898844635109446,-0.002023107297811133
0.6059904209370889,34,247,16,130,0.12099644128113879,0.1095890410958904,0.3840749414519906,0.5057037000926242,0.011407400185248384
0.6110187682636719,34,247,16,130,0.12099644128113879,0.1095890410958904,0.3840749414519906,0.5057037000926242,0.011407400185248384
0.6160471155902549,33,248,15,131,0.11743772241992882,0.10273972602739725,0.3840749414519906,0.5073489981962658,0.014697996392531568
0.6210754629168379,31,250,15,131,0.1103202846975089,0.10273972602739725,0.3793911007025761,0.5037902793350558,0.007580558670111648
0.6261038102434209,30,251,13,133,0.10676156583629894,0.08904109589041095,0.38173302107728335,0.508860234972944,0.01772046994588798
0.631132157570004,29,252,12,134,0.10320284697508897,0.0821917808219178,0.38173302107728335,0.5105055330765855,0.021011066153171165
0.6361605048965869,27,254,12,134,0.09608540925266904,0.0821917808219178,0.3770491803278688,0.5069468142153756,0.013893628430751231
0.6411888522231699,26,255,11,135,0.09252669039145907,0.07534246575342465,0.3770491803278688,0.5085921123190172,0.017184224638034415
0.6462171995497529,24,257,10,136,0.08540925266903915,0.0684931506849315,0.3747072599531616,0.5084580509920538,0.016916101984107645
0.651245546876336,23,258,10,136,0.08185053380782918,0.0684931506849315,0.37236533957845436,0.5066786915614488,0.013357383122897679
0.6562738942029189,21,260,10,136,0.07473309608540925,0.0684931506849315,0.36768149882903983,0.5031199727002389,0.006239945400477745
0.6613022415295019,19,262,10,136,0.06761565836298933,0.0684931506849315,0.3629976580796253,0.4995612538390289,-0.0008774923219421749
0.6663305888560849,17,264,10,136,0.060498220640569395,0.0684931506849315,0.3583138173302108,0.49600253497781893,-0.007994930044362109
0.671358936182668,16,265,9,137,0.05693950177935943,0.06164383561643835,0.3583138173302108,0.49764783308146054,-0.004704333837078925
