route_id,feature_group,point_index,latitude_deg,longitude_deg,altitude_m,route_length_m,desired_speed_kt
railway_0001,FFCC València - Sant Vicenç de Calders,178,39.462608258692846,-0.33765799753960624,100.0,19019.032960187098,120.0
railway_0001,FFCC València - Sant Vicenç de Calders,179,39.46296751009082,-0.3373078728766531,100.0,19019.032960187098,120.0
railway_0001,FFCC València - Sant Vicenç de Calders,180,39.46332676029139,-0.3369577445640982,100.0,19019.032960187098,120.0
railway_0001,FFCC València - Sant Vicenç de Calders,181,39.463686009294534,-0.33660761260186234,100.0,19019.032960187098,120.0
railway_0001,FFCC València - Sant Vicenç de Calders,182,39.46408012985598,-0.33633362059731603,100.0,19019.032960187098,120.0
railway_0001,FFCC València - Sant Vicenç de Calders,183,39.46449117595313,-0.33609658349518867,100.0,19019.032960187098,120.0
railway_0001,FFCC València - Sant Vicenç de Calders,184,39.4649022214459,-0.33585954349127595,100.0,19019.032960187098,120.0
railway_0001,FFCC València - Sant Vicenç de Calders,185,39.46531326633429,-0.33562250058549903,100.0,19019.032960187098,120.0
railway_0001,FFCC València - Sant Vicenç de Calders,186,39.46574484602833,-0.3354653531876331,100.0,19019.032960187098,120.0
railway_0001,FFCC València - Sant Vicenç de Calders,187,39.46618423342317,-0.33533858286683726,100.0,19019.032960187098,120.0
railway_0001,FFCC València - Sant Vicenç de Calders,188,39.46662375518129,-0.33521276056450316,100.0,19019.032960187098,120.0
railway_0001,FFCC València - Sant Vicenç de Calders,189,39.467069486743966,-0.33513076031449784,100.0,19019.032960187098,120.0
railway_0001,FFCC València - Sant Vicenç de Calders,190,39.46751521818268,-0.3350487588594893,100.0,19019.032960187098,120.0
railway_0001,FFCC València - Sant Vicenç de Calders,191,39.46796094949744,-0.3349667561994421,100.0,19019.032960187098,120.0
railway_0001,FFCC València - Sant Vicenç de Calders,192,39.46840668068825,-0.3348847523343186,100.0,19019.032960187098,120.0
railway_0001,FFCC València - Sant Vicenç de Calders,193,39.46885241175511,-0.3348027472640848,100.0,19019.032960187098,120.0
railway_0001,FFCC València - Sant Vicenç de Calders,194,39.469298142698,-0.33472074098870036,100.0,19019.032960187098,120.0
railway_0001,FFCC València - Sant Vicenç de Calders,195,39.469743873516926,-0.33463873350813134,100.0,19019.032960187098,120.0
railway_0001,FFCC València - Sant Vicenç de Calders,196,39.4701891746066,-0.3345533159024807,100.0,19019.032960187098,120.0
railway_0001,FFCC València - Sant Vicenç de Calders,197,39.47063209238731,-0.33445129197201096,100.0,19019.032960187098,120.0
railway_0001,FFCC València - Sant Vicenç de Calders,198,39.471077530679395,-0.3343666796901444,100.0,19019.032960187098,120.0
railway_0001,FFCC València - Sant Vicenç de Calders,199,39.4715229688427,-0.3342820661708357,100.0,19019.032960187098,120.0
railway_0001,FFCC València - Sant Vicenç de Calders,200,39.471968406877245,-0.334197451414048,100.0,19019.032960187098,120.0
railway_0001,FFCC València - Sant Vicenç de Calders,201,39.472413844783,-0.3341128354197446,100.0,19019.032960187098,120.0
railway_0001,FFCC València - Sant Vicenç de Calders,202,39.47285928255999,-0.3340282181878862,100.0,19019.032960187098,120.0
railway_0001,FFCC València - Sant Vicenç de Calders,203,39.47330472020818,-0.33394359971843657,100.0,19019.032960187098,120.0
railway_0001,FFCC València - Sant Vicenç de Calders,204,39.47375015772761,-0.33385898001135755,100.0,19019.032960187098,120.0
railway_0001,FFCC València - Sant Vicenç de Calders,205,39.474195595118225,-0.33377435906661146,100.0,19019.032960187098,120.0
railway_0001,FFCC València - Sant Vicenç de Calders,206,39.47464103238008,-0.3336897368841604,100.0,19019.032960187098,120.0
railway_0001,FFCC València - Sant Vicenç de Calders,207,39.47508646951312,-0.33360511346396754,100.0,19019.032960187098,120.0
railway_0001,FFCC València - Sant Vicenç de Calders,208,39.47553190651737,-0.3335204888059958,100.0,19019.032960187098,120.0
railway_0001,FFCC València - Sant Vicenç de Calders,209,39.47597734339282,-0.333435862910207,100.0,19019.032960187098,120.0
railway_0001,FFCC València - Sant Vicenç de Calders,210,39.476422780139465,-0.33335123577656306,100.0,19019.032960187098,120.0
railway_0001,FFCC València - Sant Vicenç de Calders,211,39.47686821675731,-0.33326660740502617,100.0,19019.032960187098,120.0
railway_0001,FFCC València - Sant Vicenç de Calders,212,39.47731365324634,-0.3331819777955593,100.0,19019.032960187098,120.0
railway_0001,FFCC València - Sant Vicenç de Calders,213,39.47775908960656,-0.333097346948126,100.0,19019.032960187098,120.0
railway_0001,FFCC València - Sant Vicenç de Calders,214,39.47820452583796,-0.3330127148626852,100.0,19019.032960187098,120.0
railway_0001,FFCC València - Sant Vicenç de Calders,215,39.478649961940555,-0.33292808153920317,100.0,19019.032960187098,120.0
railway_0001,FFCC València - Sant Vicenç de Calders,216,39.47909539791432,-0.3328434469776413,100.0,19019.032960187098,120.0
railway_0001,FFCC València - Sant Vicenç de Calders,217,39.47954305115752,-0.33278269524969994,100.0,19019.032960187098,120.0
railway_0001,FFCC València - Sant Vicenç de Calders,218,39.479991374669645,-0.3327291631497546,100.0,19019.032960187098,120.0
railway_0001,FFCC València - Sant Vicenç de Calders,219,39.480438453427965,-0.332661074531405,100.0,19019.032960187098,120.0
railway_0001,FFCC València - Sant Vicenç de Calders,220,39.4808845835998,-0.3325829808710156,100.0,19019.032960187098,120.0
railway_0001,FFCC València - Sant Vicenç de Calders,221,39.481329861854455,-0.3324969746965264,100.0,19019.032960187098,120.0
railway_0001,FFCC València - Sant Vicenç de Calders,222,39.48177513997769,-0.33241096726690955,100.0,19019.032960187098,120.0
railway_0001,FFCC València - Sant Vicenç de Calders,223,39.48221954605517,-0.33231836154553873,100.0,19019.032960187098,120.0
railway_0001,FFCC València - Sant Vicenç de Calders,224,39.48266174302036,-0.33220904113777444,100.0,19019.032960187098,120.0
